#key,Label,JLabel,LayoutId,PopRange,RandomPopRange00,RandomPopRange01,RandomPopRange02,RandomPopRange03,RandomPopRange04,RandomPopRange05,RandomPopRange06,RandomPopRange07,IdleRange,DepopRange,BNpcName,BaseId,BaseNpc,LayoutLabel,Customize,Equipment,Alias,Team,NormalAI,RelativePopBaseNpc,AppearAct,SignAct,StartAct,CompleteAct,SuccessAct,FailureAct,StartTarget,TargetName,NormalTalkEvent,StartTalkEvent,TradeTalkEvent,RuleExTalkEvent,DeadGimmickAction,GimmickTalkEvent,GimmickTalkGimmickAction,EventAction,EventActionGimmickAction,BeforeStartYell,RunningYell,WaitEndYell,BattleYell,DyingYell,DeadReinforcementGroup,AppearYell,EscapeYell,DeadYell,SuccessYell,FailureYell,FateOrder,LifeTime,Channeling,ChannelingStatus,OwnerNpc,FollowTargetNpc,NpcReplace,EntryType,ParamBonus,AIType,BossAI,MoveAI,ContinueMoveAI,ActiveType,PopDirectionType,RelativePopType,RepopTime,DistributeType,Contribution,CreateHideType,WanderingRange,TerritoryRadius,DyingHpRate,DyingType,DyingTargetStatus,MoveSpeed,Link,TargetStatus,ForceBattle,Collision,PriorityActorType,FollowerFormation,LocalProgress,InvisibilityGroup,TodoCountIndex,LayoutPopCondition,IsENpcMode,IsTurn,IsObjective,IsRepop,IsDyingENpc,Immortal,NeedLvSync,FixedHpRate,IsAccessRestraint
#キー,ラベル,日本語ラベル,配置ID,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,出現用レンジ,撤退用レンジ,BNPC名前,ベースID,引き継ぎ元のNPC,レイアウトラベル,カスタマイズ,装備,別名,チーム,通常思考,相対ポップ基準NPC,出現行動,予兆行動,開始行動,達成行動,成功行動,失敗行動,初期ターゲット,ターゲット名,通常トークイベント,FATE開始トークイベント,納品トークイベント,ルール拡張トークイベント,死亡時ギミックアクション,ギミックトークイベント,ギミックトークはい選択時ギミックアクション,イベントアクション,イベントアクション成功時ギミックアクション,開始前エール,FATE発生中エール,終了待ち中エール,バトル中エール,瀕死中エール,死亡時に呼ぶ増援グループ,出現エール,撤退エール,死亡エール,FATE成功エール,FATE失敗エール,命令,寿命,チャネリング対象,チャネリングステータス,オーナーNPC,追従対象NPC,置換ラベル,エントリータイプ,パラメータ補正,AIタイプ,ボスAI,移動AIタイプ,引き継ぎ用移動AIタイプ,アクティブタイプ,ポップ向きタイプ,相対ポップタイプ,リポップ時間,貢献度タイプ,貢献ポイント,不可視ポップタイプ,ワンダリング距離,なわばり半径,瀕死にするHP率,瀕死時行動タイプ,瀕死時ターゲット状態,移動速度,リンク,ターゲット状態,強制バトル,コリジョン,優先アクタータイプ,追従者隊形,ローカル進行度,不可視グループ,TODO用のカウンタインデックス,レイアウトポップ条件,ENPCモード？,ターン,目的となる相手？,リポップする？,瀕死時ENPC化,不死身,レベルシンクしないと使えない,HP倍率固定,アクセス抑制
#Key,keyAlias,keyDevcode,"lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(BNpcName,key)","lookup(BNpcBase, key) | lookup(ENpcBase, key) | lookup(EObj, key)","lookup(FateNpc,key)|u_int16","lookup(FateLayoutLabel,key)|u_int16","lookup(BNpcCustomize, key) | u_int16","lookup(NpcEquip, key) | u_int16","lookup(FateNpcAlias,key)|u_int16","lookup(FateParam,param)|u_int16","lookup(Gambit, key) | lookup(Behavior, key)  | lookup(FateParam,param) | u_int16","lookup(FateNpc,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateTargetList,key)|u_int16","lookup(FateTarget,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateGimmickAction, key) | u_int16","lookup(FateEvent,key)|u_int16","lookup(FateGimmickAction, key) | u_int16","lookup(EventAction,key)|u_int16","lookup(FateGimmickAction, key) | u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FatePopGroup,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(FateOrder,key)|u_int16",u_int16,"lookup(FateNpc,key)|u_int16","lookup(StatusParam, key)|u_int16","lookup(FateNpc, key) | u_int16","lookup(FateNpc, key) | u_int16","lookup(FateNpcReplace,key)|u_int8","lookup(FateNpcType,key)|u_int8","lookup(FateNpcParamBonus, key) | u_int8","lookup(FateAIType, key) | u_int8","lookup(FateBossAI,key)|u_int8","lookup(MoveAI,key)|u_int8","lookup(MoveAI, key) | lookup(FateParam,param) | u_int8","lookup(ActiveType,key)|u_int8","lookup(FatePopDirectionType, key) | u_int8","lookup(FateRelativePopType,key)|u_int8",u_int8,"lookup(FateContributionType,key)|u_int8",u_int8,"lookup(FateCreateHideType, key) | u_int8",u_int8,u_int8,u_int8,"lookup(FateDyingType,key) | u_int8","lookup(FateParam, param) | u_int8","lookup(FateMoveType, key) | u_int8","lookup(FateNpcLink,key)|u_int8","lookup(FateParam,param)|u_int8","lookup(FateParam,param)|u_int8","lookup(FateParam,param)|u_int8","lookup(FateParam, param) | u_int8","lookup(FateFollowFormation, key) | u_int8","lookup(FateParam, param) | u_int8",u_int8,int8,boolean,boolean,boolean,boolean,boolean,boolean,boolean,boolean,boolean,boolean
7187,,R1HX_RE_FATE_VER541_08_EOBJ_石材作業場_004,8616652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7188,,R1HX_RE_FATE_VER541_08_EOBJ_石材作業場_005,8616653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7189,,R1HX_RE_FATE_VER541_08_EOBJ_石材作業場_006,8616654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7190,,R1HX_RE_FATE_VER541_08_EOBJ_石材_001,8616655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7191,,R1HX_RE_FATE_VER541_08_EOBJ_石材_002,8616656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7192,,R1HX_RE_FATE_VER541_08_EOBJ_石材加工場_001,8616657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,1,0,0
7193,,R1HX_RE_FATE_VER541_08_EOBJ_石材加工場_002,8616658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,1,0,0
7194,,R1HX_RE_FATE_VER541_10_EOBJ_石材作業場_001,8616666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7195,,R1HX_RE_FATE_VER541_10_EOBJ_石材作業場_002,8616668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7196,,R1HX_RE_FATE_VER541_10_EOBJ_石材作業場_003,8616669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7197,,R1HX_RE_FATE_VER541_10_EOBJ_石材作業場_004,8616670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7198,,R1HX_RE_FATE_VER541_10_EOBJ_石材作業場_005,8616671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7199,,R1HX_RE_FATE_VER541_10_EOBJ_石材作業場_006,8616672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7200,,R1HX_RE_FATE_VER541_10_EOBJ_石材_001,8616677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7201,,R1HX_RE_FATE_VER541_10_EOBJ_石材_002,8616682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7202,,R1HX_RE_FATE_VER541_10_EOBJ_石材加工場_001,8616685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,1,0,0
7203,,R1HX_RE_FATE_VER541_10_EOBJ_石材加工場_002,8616686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,1,0,0
7204,,R1HX_RE_FATE_VER541_12_EOBJ_瓦礫_001,8616735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7208,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7205,,R1HX_RE_FATE_VER541_12_EOBJ_瓦礫_002,8616738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7209,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7206,,R1HX_RE_FATE_VER541_12_EOBJ_瓦礫_003,8616739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7207,,R1HX_RE_FATE_VER541_12_EOBJ_瓦礫_004,8616740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7211,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7208,,R1HX_RE_FATE_VER541_12_EOBJ_小さな瓦礫_001,8616741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,1,0,0
7209,,R1HX_RE_FATE_VER541_12_EOBJ_小さな瓦礫_002,8616742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,1,0,0
7210,,R1HX_RE_FATE_VER541_12_EOBJ_小さな瓦礫_003,8616892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,1,0,0
7211,,R1HX_RE_FATE_VER541_12_EOBJ_小さな瓦礫_004,8616893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,1,0,0
7212,,R1HX_RE_FATE_VER541_12_EOBJ_運搬先_001,8616894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7213,,R1HX_RE_FATE_VER541_12_EOBJ_運搬先_002,8616895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7214,,R1HX_RE_FATE_VER541_13_EOBJ_清掃場_001,8616958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7215,,R1HX_RE_FATE_VER541_13_EOBJ_清掃場_002,8616959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7216,,R1HX_RE_FATE_VER541_13_EOBJ_清掃場_003,8616960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7217,,R1HX_RE_FATE_VER541_13_EOBJ_清掃場_004,8616961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7218,,R1HX_RE_FATE_VER541_13_EOBJ_清掃場_005,8616962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7219,,R1HX_RE_FATE_VER541_13_EOBJ_清掃場_006,8616975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7220,,R1HX_RE_FATE_VER541_13_EOBJ_清掃場_007,8616976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7221,,R1HX_RE_FATE_VER541_13_EOBJ_清掃場_008,8616977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7222,,R1HX_RE_FATE_VER541_14_EOBJ_整地場_001,8617019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7223,,R1HX_RE_FATE_VER541_14_EOBJ_整地場_002,8617028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7224,,R1HX_RE_FATE_VER541_14_EOBJ_整地場_003,8617029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7225,,R1HX_RE_FATE_VER541_14_EOBJ_整地場_004,8617030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7226,,R1HX_RE_FATE_VER541_14_EOBJ_整地場_005,8617031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7227,,R1HX_RE_FATE_VER541_14_EOBJ_整地場_006,8617032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7228,,R1HX_RE_FATE_VER541_14_EOBJ_整地場_007,8617033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7229,,R1HX_RE_FATE_VER541_14_EOBJ_整地場_008,8617034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,1,0,0,1,0,0
7230,,R1HX_RE_FATE_VER541_14_EOBJ_セメント_001,8617045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7231,,R1HX_RE_FATE_VER541_14_EOBJ_セメント_002,8617047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7232,,R1HX_RE_FATE_VER541_14_EOBJ_セメント_003,8617063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
7233,,R1HX_RE_FATE_VER541_14_EOBJ_セメント_004,8617064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0
